row,absolute_window_start,agreement_fraction,all_five_agree,at_least_four_agree,selected_pair_unique_count,max_probability_variance,selected_pair_error_variance,modal_pair
279,279,0.8,False,True,2,0.0011797260005492304,5.336227358615275e-05,TimesNet+ModernTCN
280,280,0.8,False,True,2,0.0010288656450382484,0.0003315359330531819,TimesNet+ModernTCN
281,281,0.6,False,False,3,0.0008887202859302334,0.00025847385903666976,TimesNet+ModernTCN
282,282,0.6,False,False,3,0.0007857291543327705,3.253946467637548e-05,TimesNet+ModernTCN
283,283,0.6,False,False,3,0.0007106419972570776,4.1235605982095084e-05,TimesNet+ModernTCN
284,284,0.6,False,False,3,0.0006844590644960213,6.648888153199195e-05,TimesNet+ModernTCN
285,285,0.6,False,False,3,0.00067849342980697,7.340085494028868e-05,TimesNet+ModernTCN
286,286,0.6,False,False,3,0.0006896532968336011,0.00038043310278034425,TimesNet+ModernTCN
287,287,0.6,False,False,3,0.0006987604088066668,0.000611705155048412,TimesNet+ModernTCN
288,288,0.4,False,False,4,0.0007018185382316489,0.0005662403279689699,TimesNet+ModernTCN
289,289,0.4,False,False,4,0.0006638332464210172,0.0015298177393512449,TimesNet+ModernTCN
290,290,0.4,False,False,4,0.0006330813893404041,0.002006899184835831,TimesNet+ModernTCN
291,291,0.4,False,False,4,0.0006072292220483356,0.004039326447185374,TimesNet+ModernTCN
292,292,0.4,False,False,4,0.0005857237536767279,0.003966518107172448,TimesNet+ModernTCN
293,293,0.4,False,False,4,0.0005727124373288462,0.003115871999525979,TimesNet+ModernTCN
294,294,0.4,False,False,4,0.0005514150849588618,0.002743152342536206,TimesNet+ModernTCN
295,295,0.6,False,False,3,0.0005289571344756716,0.004456012591444178,TimesNet+ModernTCN
296,296,0.6,False,False,3,0.0005015920677775476,0.006855602344083209,TimesNet+ModernTCN
297,297,0.6,False,False,3,0.000490829745644028,0.0028273876140852395,TimesNet+ModernTCN
298,298,0.6,False,False,3,0.0004899008282015949,0.0019054025495046291,TimesNet+ModernTCN
299,299,0.6,False,False,3,0.0005466763055520829,0.0004096073569451875,TimesNet+ModernTCN
300,300,0.6,False,False,3,0.0006923666037640608,0.0007005212777229985,TimesNet+ModernTCN
301,301,0.6,False,False,3,0.0007566557210645364,0.00020150243470681064,TimesNet+ModernTCN
302,302,0.6,False,False,3,0.0007291768097611141,6.919838854301475e-05,TimesNet+ModernTCN
303,303,0.6,False,False,3,0.0006769989508325835,0.0009325543544441928,TimesNet+ModernTCN
304,304,0.4,False,False,4,0.0006222475199703404,8.311776202582166e-05,TimesNet+ModernTCN
305,305,0.4,False,False,4,0.0005900674994229327,0.00031498189848093715,TimesNet+ModernTCN
306,306,0.4,False,False,4,0.0005942219031246942,0.0003086347295786851,TimesNet+ModernTCN
307,307,0.4,False,False,4,0.000589875983878354,0.00033531179225517957,TimesNet+ModernTCN
308,308,0.4,False,False,4,0.0005863079294115359,0.0003126939306065424,TimesNet+ModernTCN
309,309,0.4,False,False,4,0.0005720815205136809,0.0002804133041512635,TimesNet+ModernTCN
310,310,0.4,False,False,4,0.000541021319048216,0.00026732130524941054,TimesNet+ModernTCN
311,311,0.4,False,False,4,0.0005072582348855193,0.0005369622137212815,TimesNet+ModernTCN
312,312,0.4,False,False,4,0.0004923476210390377,0.00060737247750545,TimesNet+ModernTCN
313,313,0.6,False,False,3,0.0004903486522978007,0.0008476389053220146,TimesNet+ModernTCN
314,314,0.6,False,False,3,0.0004831066762728042,0.0011915928946473289,TimesNet+ModernTCN
315,315,0.6,False,False,3,0.00048500651936329576,0.0018237496342982241,TimesNet+ModernTCN
316,316,0.6,False,False,3,0.0004889885313369291,0.0016505472473733105,TimesNet+ModernTCN
317,317,0.6,False,False,3,0.000496633068746597,0.0023328449338401924,TimesNet+ModernTCN
318,318,0.6,False,False,3,0.0005065998120966064,0.0020418596238528154,TimesNet+ModernTCN
319,319,0.6,False,False,3,0.0005054016132195471,0.001464584549315759,TimesNet+ModernTCN
320,320,0.6,False,False,3,0.0005155954397109497,0.0016990016975279329,TimesNet+ModernTCN
