row,absolute_window_start,agreement_fraction,all_five_agree,at_least_four_agree,selected_pair_unique_count,max_probability_variance,selected_pair_error_variance,modal_pair
284,11084,0.8,False,True,2,0.00021042344255270962,3.432389399904423e-07,DLinear+ModernTCN
285,11085,0.8,False,True,2,0.00020752799314056604,1.0771358538477215e-05,DLinear+ModernTCN
286,11086,0.8,False,True,2,0.00020523722512963972,3.931010138686019e-05,DLinear+ModernTCN
287,11087,0.8,False,True,2,0.0001984640622685418,3.274037367759774e-06,DLinear+ModernTCN
288,11088,0.8,False,True,2,0.0001953794170528234,1.655516425898895e-05,DLinear+ModernTCN
289,11089,0.8,False,True,2,0.00018873171821317316,7.667536123335595e-05,DLinear+ModernTCN
290,11090,0.8,False,True,2,0.00018281377665548606,1.5849643843921517e-05,DLinear+ModernTCN
291,11091,0.8,False,True,2,0.0001802911407557417,5.42867850244022e-05,DLinear+ModernTCN
292,11092,0.8,False,True,2,0.00017880148019374433,2.549340343307449e-06,DLinear+ModernTCN
293,11093,0.8,False,True,2,0.000179625683021154,2.4821933430416723e-05,DLinear+ModernTCN
294,11094,0.8,False,True,2,0.00017720617539987768,1.2326951332966017e-05,DLinear+ModernTCN
295,11095,0.8,False,True,2,0.00017517846122684587,7.914475195889281e-06,DLinear+ModernTCN
296,11096,0.8,False,True,2,0.0001714077696531113,1.8969568055240417e-05,DLinear+ModernTCN
297,11097,0.8,False,True,2,0.00017371479491194106,5.540320126783628e-05,DLinear+ModernTCN
298,11098,0.8,False,True,2,0.0001740077682981145,4.851844097686353e-07,DLinear+ModernTCN
299,11099,0.8,False,True,2,0.00017449372007400044,5.532142108123139e-05,DLinear+ModernTCN
300,11100,0.8,False,True,2,0.00017485706488415073,1.4397340515870382e-06,DLinear+ModernTCN
301,11101,0.8,False,True,2,0.0001762805820458624,2.2359802503757464e-05,DLinear+ModernTCN
302,11102,0.8,False,True,2,0.00017525061346951532,2.7411262644818633e-05,DLinear+ModernTCN
303,11103,0.8,False,True,2,0.00018049161897687682,2.147029974608472e-05,DLinear+ModernTCN
304,11104,0.8,False,True,2,0.00018050119463479674,1.0904319088353987e-05,DLinear+ModernTCN
305,11105,0.8,False,True,2,0.0001806375554782136,3.756598766941011e-05,DLinear+ModernTCN
306,11106,0.8,False,True,2,0.00017700638127081446,9.611193827510079e-06,DLinear+ModernTCN
307,11107,0.8,False,True,2,0.00017262366943006314,5.349500099782745e-06,DLinear+ModernTCN
308,11108,0.8,False,True,2,0.0001692346690778912,7.421528096394069e-06,DLinear+ModernTCN
309,11109,0.8,False,True,2,0.00016669174974678569,4.4933821743740055e-05,DLinear+ModernTCN
310,11110,0.8,False,True,2,0.00016269113222223906,7.008883472995109e-05,DLinear+ModernTCN
311,11111,0.8,False,True,2,0.00015934374359106938,0.00017681077781972476,DLinear+ModernTCN
312,11112,0.8,False,True,2,0.00015449118103333604,0.00011563302913234708,DLinear+ModernTCN
313,11113,0.8,False,True,2,0.00015164819398153284,1.9723001805829202e-05,DLinear+ModernTCN
314,11114,0.8,False,True,2,0.00015031162710608115,3.1075986854034454e-05,DLinear+ModernTCN
315,11115,0.8,False,True,2,0.00014939730318236144,9.735771023002826e-06,DLinear+ModernTCN
316,11116,0.8,False,True,2,0.0001483011453606764,3.7780958373332395e-05,DLinear+ModernTCN
317,11117,0.8,False,True,2,0.00014668145276358402,1.5561407076347675e-06,DLinear+ModernTCN
318,11118,0.8,False,True,2,0.00014482398047968914,2.610066503848429e-05,DLinear+ModernTCN
319,11119,0.8,False,True,2,0.00014410483541537288,3.4764878542006276e-05,DLinear+ModernTCN
320,11120,0.8,False,True,2,0.0001419666382990492,2.2586528734933606e-05,DLinear+ModernTCN
321,11121,0.8,False,True,2,0.00014473127250184346,1.1062988141929965e-06,DLinear+ModernTCN
322,11122,0.8,False,True,2,0.00014634765104730717,9.811336498444232e-07,DLinear+ModernTCN
323,11123,0.8,False,True,2,0.00014420255263575043,7.525650200932433e-06,DLinear+ModernTCN
324,11124,0.8,False,True,2,0.00014409460983181077,1.0322834691720571e-05,DLinear+ModernTCN
325,11125,0.8,False,True,2,0.0001462059626308765,5.109133570755375e-06,DLinear+ModernTCN
326,11126,0.8,False,True,2,0.00014964251653154292,1.5310810118762673e-06,DLinear+ModernTCN
327,11127,0.8,False,True,2,0.00015379069626547448,6.661562693466294e-08,DLinear+ModernTCN
328,11128,0.8,False,True,2,0.0001577153548006116,6.201504731961904e-10,DLinear+ModernTCN
329,11129,0.8,False,True,2,0.0001627140380190717,9.928122019573494e-06,DLinear+ModernTCN
330,11130,0.8,False,True,2,0.00016098592343865903,2.9653905361470834e-05,DLinear+ModernTCN
331,11131,0.8,False,True,2,0.0001594955962135991,1.0831458644275928e-05,DLinear+ModernTCN
332,11132,0.8,False,True,2,0.00015967528368229013,1.6038193315637272e-06,DLinear+ModernTCN
333,11133,0.8,False,True,2,0.00016093986245543592,1.09411169161433e-05,DLinear+ModernTCN
334,11134,0.8,False,True,2,0.0001598842805677769,2.342806637045669e-07,DLinear+ModernTCN
335,11135,0.8,False,True,2,0.0001619860647280902,2.8109055564442544e-05,DLinear+ModernTCN
336,11136,0.8,False,True,2,0.0001641406952303548,6.068223889457158e-06,DLinear+ModernTCN
337,11137,0.8,False,True,2,0.00016385414177658928,5.793603402395321e-06,DLinear+ModernTCN
338,11138,0.8,False,True,2,0.00016883665265053692,0.00012388311735382016,DLinear+ModernTCN
339,11139,0.8,False,True,2,0.00016968263510902304,7.082148169335056e-05,DLinear+ModernTCN
340,11140,0.8,False,True,2,0.00016937606985830913,5.7920070999131224e-05,DLinear+ModernTCN
341,11141,0.8,False,True,2,0.00016847475843663422,1.1623951365926643e-05,DLinear+ModernTCN
342,11142,0.8,False,True,2,0.00016772607367322224,5.628431962723113e-05,DLinear+ModernTCN
343,11143,0.8,False,True,2,0.00016273131759506396,1.7200024160501926e-07,DLinear+ModernTCN
344,11144,0.8,False,True,2,0.00016100707547854752,1.0284722185502916e-05,DLinear+ModernTCN
345,11145,0.8,False,True,2,0.00016029168742020872,9.695490349770353e-07,DLinear+ModernTCN
346,11146,0.8,False,True,2,0.0001616256056431986,0.00013944918163147688,DLinear+ModernTCN
347,11147,0.8,False,True,2,0.00016101083505182245,0.00015837462879076726,DLinear+ModernTCN
348,11148,0.8,False,True,2,0.0001640267140217233,0.0003246769393678051,DLinear+ModernTCN
349,11149,0.8,False,True,2,0.0001661740140856516,0.0006555225784410368,DLinear+ModernTCN
350,11150,0.8,False,True,2,0.00017033353444388053,0.00016019176860027073,DLinear+ModernTCN
351,11151,0.8,False,True,2,0.0001741582043882772,0.0002599291155780747,DLinear+ModernTCN
352,11152,0.8,False,True,2,0.00017967481945726504,0.00018941881739920063,DLinear+ModernTCN
353,11153,0.8,False,True,2,0.00018542020674154,0.00020905446593033616,DLinear+ModernTCN
354,11154,0.8,False,True,2,0.00018900445150045188,6.196815469650119e-05,DLinear+ModernTCN
355,11155,0.8,False,True,2,0.0001927356671328795,1.6339639837639198e-05,DLinear+ModernTCN
356,11156,0.8,False,True,2,0.00019652328517262064,4.562705035823455e-05,DLinear+ModernTCN
357,11157,0.8,False,True,2,0.00019718250394381797,9.799461304979218e-05,DLinear+ModernTCN
358,11158,0.8,False,True,2,0.00020244230634917313,7.585023936940161e-06,DLinear+ModernTCN
359,11159,0.8,False,True,2,0.00020589879382098885,9.255722397938371e-07,DLinear+ModernTCN
360,11160,0.8,False,True,2,0.0002088563203756699,1.6692033025265115e-05,DLinear+ModernTCN
361,11161,0.8,False,True,2,0.000211067329284873,0.00019924230489337446,DLinear+ModernTCN
362,11162,0.8,False,True,2,0.00021221383046160727,0.00035709153875359336,DLinear+ModernTCN
363,11163,0.8,False,True,2,0.00021252772587393665,8.835884537120363e-05,DLinear+ModernTCN
364,11164,0.8,False,True,2,0.00021184450225279148,7.901593907050142e-05,DLinear+ModernTCN
365,11165,0.8,False,True,2,0.0002081885148198204,2.114004781162748e-05,DLinear+ModernTCN
366,11166,0.8,False,True,2,0.00020817171338181952,7.447563821330049e-06,DLinear+ModernTCN
367,11167,0.8,False,True,2,0.00020790217929661736,4.1357549335430127e-07,DLinear+ModernTCN
368,11168,0.8,False,True,2,0.00021301935492733297,3.3711078346101426e-05,DLinear+ModernTCN
369,11169,0.8,False,True,2,0.00021457912904599753,3.515918069979307e-05,DLinear+ModernTCN
370,11170,0.8,False,True,2,0.00022257297910117658,1.6620126107369515e-05,DLinear+ModernTCN
371,11171,0.8,False,True,2,0.00022733446533736764,9.834730150259929e-09,DLinear+ModernTCN
372,11172,0.8,False,True,2,0.00023668750976883144,0.00011381036949401847,DLinear+ModernTCN
373,11173,0.8,False,True,2,0.00024583162381736307,0.00038339393110632615,DLinear+ModernTCN
374,11174,0.8,False,True,2,0.00025990748209675735,1.0785800201382757e-05,DLinear+ModernTCN
375,11175,0.8,False,True,2,0.0002698105379222859,1.0413884442783684e-07,DLinear+ModernTCN
376,11176,0.8,False,True,2,0.0002783747994099173,1.0679534980226889e-05,DLinear+ModernTCN
377,11177,0.8,False,True,2,0.0002875700597670417,1.3576395722338929e-05,DLinear+ModernTCN
378,11178,0.8,False,True,2,0.0002899018223149774,1.3929794878464463e-07,DLinear+ModernTCN
379,11179,0.8,False,True,2,0.0002994571348184394,5.017647085026056e-07,DLinear+ModernTCN
380,11180,0.8,False,True,2,0.00030109706184044065,2.4795273587621127e-05,DLinear+ModernTCN
381,11181,0.8,False,True,2,0.0003025352007297144,6.617851881038917e-06,DLinear+ModernTCN
382,11182,0.8,False,True,2,0.00030889279155111633,7.526808815100594e-05,DLinear+ModernTCN
383,11183,0.8,False,True,2,0.0003154007490388544,0.00013016669907731424,DLinear+ModernTCN
384,11184,0.8,False,True,2,0.0003257029900570529,8.085324884493871e-05,DLinear+ModernTCN
385,11185,0.8,False,True,2,0.0003320519185120752,0.0002641985830109661,DLinear+ModernTCN
386,11186,0.8,False,True,2,0.00034318930235292203,0.0003411865237865541,DLinear+ModernTCN
387,11187,0.8,False,True,2,0.00034726552381757257,0.0002715883967718824,DLinear+ModernTCN
388,11188,0.8,False,True,2,0.0003525293243931671,0.00019357504169281725,DLinear+ModernTCN
389,11189,0.8,False,True,2,0.0003586606524549474,0.00023208872415821704,DLinear+ModernTCN
390,11190,0.8,False,True,2,0.00036207287808194267,0.00015019644649342468,DLinear+ModernTCN
391,11191,0.8,False,True,2,0.00036814288438010936,0.00029698417085683104,DLinear+ModernTCN
392,11192,0.8,False,True,2,0.0003726622065937413,0.0002813520367164202,DLinear+ModernTCN
393,11193,0.8,False,True,2,0.0003746091625524173,0.0002496260381361992,DLinear+ModernTCN
394,11194,0.8,False,True,2,0.0003843328419993775,0.00015508927706889606,DLinear+ModernTCN
395,11195,0.8,False,True,2,0.00039113512976621576,4.5157365386785384e-05,DLinear+ModernTCN
396,11196,0.8,False,True,2,0.0003978459025300829,1.017213836718156e-08,DLinear+ModernTCN
397,11197,0.8,False,True,2,0.0004068673638053432,9.564389250869e-06,DLinear+ModernTCN
398,11198,0.8,False,True,2,0.00041404522542448413,3.712190559227225e-05,DLinear+ModernTCN
399,11199,0.8,False,True,2,0.0004202008732370111,2.556976390465593e-05,DLinear+ModernTCN
400,11200,0.8,False,True,2,0.00042767327223153023,6.164735192474069e-05,DLinear+ModernTCN
401,11201,0.8,False,True,2,0.0004327064662328262,7.662276022756487e-05,DLinear+ModernTCN
402,11202,0.8,False,True,2,0.0004340449438991279,8.801438542750618e-05,DLinear+ModernTCN
403,11203,0.8,False,True,2,0.00043664622648039505,3.105166936862247e-05,DLinear+ModernTCN
404,11204,0.8,False,True,2,0.00043914676307656105,7.4821533877411645e-06,DLinear+ModernTCN
405,11205,0.8,False,True,2,0.00044109082587860725,0.00010922167622343436,DLinear+ModernTCN
406,11206,0.8,False,True,2,0.0004422366098027908,7.323914514017816e-05,DLinear+ModernTCN
407,11207,0.8,False,True,2,0.00044131891677089645,0.00017900613735580604,DLinear+ModernTCN
408,11208,0.8,False,True,2,0.00044377726595033805,0.00012594101914974233,DLinear+ModernTCN
409,11209,0.8,False,True,2,0.00044104046087284127,6.838572674926269e-05,DLinear+ModernTCN
410,11210,0.8,False,True,2,0.0004438888973179367,5.854566366000569e-05,DLinear+ModernTCN
411,11211,0.8,False,True,2,0.00044042378471678136,3.751953290148435e-05,DLinear+ModernTCN
412,11212,0.8,False,True,2,0.000439477447683867,4.3026142297009073e-05,DLinear+ModernTCN
413,11213,0.8,False,True,2,0.00043793767759886743,4.4668038394526375e-05,DLinear+ModernTCN
414,11214,0.8,False,True,2,0.00043558120995248475,9.52384166371445e-06,DLinear+ModernTCN
415,11215,0.8,False,True,2,0.0004339158157428358,2.7447474099631105e-05,DLinear+ModernTCN
416,11216,0.8,False,True,2,0.0004348584984826509,2.9343127611269892e-05,DLinear+ModernTCN
417,11217,0.8,False,True,2,0.0004322844615646915,9.591385071306746e-05,DLinear+ModernTCN
418,11218,0.8,False,True,2,0.00043463784435054714,3.7608084713980365e-07,DLinear+ModernTCN
419,11219,0.8,False,True,2,0.00043574704750040996,3.863482164945253e-05,DLinear+ModernTCN
420,11220,0.8,False,True,2,0.0004353400290704634,9.543938965670407e-06,DLinear+ModernTCN
421,11221,0.8,False,True,2,0.0004353148625670577,2.8832823830171606e-06,DLinear+ModernTCN
422,11222,0.8,False,True,2,0.0004383261797693905,4.370029707288836e-05,DLinear+ModernTCN
423,11223,0.8,False,True,2,0.0004385808943177416,1.250480157501954e-06,DLinear+ModernTCN
424,11224,0.8,False,True,2,0.0004400767555029184,2.370055839584495e-06,DLinear+ModernTCN
425,11225,0.8,False,True,2,0.0004385418889591186,1.1494427235447803e-06,DLinear+ModernTCN
426,11226,0.8,False,True,2,0.00043462753912782754,1.638119787372716e-06,DLinear+ModernTCN
427,11227,0.8,False,True,2,0.000433235000111587,2.9671387848395626e-06,DLinear+ModernTCN
428,11228,0.8,False,True,2,0.00042969870644068205,6.62819801823389e-05,DLinear+ModernTCN
429,11229,0.8,False,True,2,0.00042646010409463036,1.659097950224009e-05,DLinear+ModernTCN
430,11230,0.8,False,True,2,0.00042318498627404107,6.040831752272878e-05,DLinear+ModernTCN
431,11231,0.8,False,True,2,0.0004178502893278058,8.621493239516554e-05,DLinear+ModernTCN
432,11232,0.8,False,True,2,0.0004186503597588853,0.00017317593234622564,DLinear+ModernTCN
433,11233,0.8,False,True,2,0.0004176014875686996,0.00028698775453506187,DLinear+ModernTCN
434,11234,0.8,False,True,2,0.0004165054539961944,6.697301287772461e-06,DLinear+ModernTCN
435,11235,0.8,False,True,2,0.0004171452058467829,4.380570883313339e-06,DLinear+ModernTCN
436,11236,0.8,False,True,2,0.0004174758726787609,5.680818140376687e-06,DLinear+ModernTCN
437,11237,0.8,False,True,2,0.0004150891413697977,4.490837827688665e-06,DLinear+ModernTCN
438,11238,0.8,False,True,2,0.0004160213921024258,6.548969413927352e-05,DLinear+ModernTCN
439,11239,0.8,False,True,2,0.0004075281844907153,0.0006447794882666358,DLinear+ModernTCN
440,11240,0.8,False,True,2,0.0004002190878812506,0.001255621276687293,DLinear+ModernTCN
441,11241,0.8,False,True,2,0.00039075123973640656,0.0010014460113984569,DLinear+ModernTCN
442,11242,0.8,False,True,2,0.0003838291804616922,0.0006406602561766306,DLinear+ModernTCN
443,11243,0.8,False,True,2,0.00038132812445970996,0.0002788169282717945,DLinear+ModernTCN
444,11244,0.8,False,True,2,0.0003776274225774756,0.00036671865019854977,DLinear+ModernTCN
445,11245,0.8,False,True,2,0.00036974997137750876,4.6973852982432624e-05,DLinear+ModernTCN
446,11246,0.8,False,True,2,0.000360957968005291,9.88544084299292e-05,DLinear+ModernTCN
447,11247,0.8,False,True,2,0.0003561938121496056,4.590511689684717e-05,DLinear+ModernTCN
448,11248,0.8,False,True,2,0.000349275433819809,3.6337173444280776e-05,DLinear+ModernTCN
449,11249,0.8,False,True,2,0.00035042961111665606,0.000900330192328056,DLinear+ModernTCN
450,11250,0.8,False,True,2,0.00035342201325173407,0.0022297141049057246,DLinear+ModernTCN
451,11251,0.8,False,True,2,0.0003590445569308009,0.001702968375084879,DLinear+ModernTCN
452,11252,0.8,False,True,2,0.0003626381335876871,0.0017594944063672815,DLinear+ModernTCN
453,11253,0.8,False,True,2,0.00036734175463797313,0.0005022139490625931,DLinear+ModernTCN
454,11254,0.8,False,True,2,0.0003698511373261582,0.0004246325058920774,DLinear+ModernTCN
455,11255,0.8,False,True,2,0.0003731884384310291,0.00035343403681409313,DLinear+ModernTCN
456,11256,0.8,False,True,2,0.00037549353797187377,6.71817807960906e-05,DLinear+ModernTCN
457,11257,0.8,False,True,2,0.00038121477237794464,8.710313270654524e-06,DLinear+ModernTCN
458,11258,0.8,False,True,2,0.0003832703137173966,1.676409516008448e-05,DLinear+ModernTCN
459,11259,0.8,False,True,2,0.00038451972520597627,0.0001071745911394828,DLinear+ModernTCN
460,11260,0.8,False,True,2,0.00038527226085451006,6.865205543263642e-05,DLinear+ModernTCN
461,11261,0.8,False,True,2,0.000385988803976165,0.0002684567319215603,DLinear+ModernTCN
462,11262,0.8,False,True,2,0.0003836826878679567,4.937820680339655e-06,DLinear+ModernTCN
463,11263,0.8,False,True,2,0.0003832951967525311,2.320164494449273e-06,DLinear+ModernTCN
464,11264,0.8,False,True,2,0.0003865471342697013,2.555663459133939e-06,DLinear+ModernTCN
465,11265,0.8,False,True,2,0.000380578169447201,7.25828027134412e-05,DLinear+ModernTCN
466,11266,0.8,False,True,2,0.0003849498589404554,5.958660176617059e-06,DLinear+ModernTCN
467,11267,0.8,False,True,2,0.000386203555283835,3.310028365035577e-06,DLinear+ModernTCN
468,11268,0.8,False,True,2,0.0003914016996133363,1.3180622103448058e-06,DLinear+ModernTCN
469,11269,0.8,False,True,2,0.000394375468737298,2.8577733930035265e-06,DLinear+ModernTCN
470,11270,0.8,False,True,2,0.0004008152253157072,3.150718441702338e-06,DLinear+ModernTCN
471,11271,0.8,False,True,2,0.0004040358763213625,7.508850457185191e-06,DLinear+ModernTCN
472,11272,0.8,False,True,2,0.00040696410236483514,0.0004095008994469041,DLinear+ModernTCN
473,11273,0.8,False,True,2,0.0004075399885432241,6.869186659574922e-05,DLinear+ModernTCN
474,11274,0.8,False,True,2,0.0004053544146984755,7.564551015661892e-06,DLinear+ModernTCN
475,11275,0.8,False,True,2,0.00040456970533092834,7.441356752352136e-05,DLinear+ModernTCN
476,11276,0.8,False,True,2,0.00040077294455530325,0.0003100292392349857,DLinear+ModernTCN
477,11277,0.8,False,True,2,0.0004017637237148187,0.00030852797066472704,DLinear+ModernTCN
478,11278,0.8,False,True,2,0.00040106534872773385,0.0003544055548617564,DLinear+ModernTCN
479,11279,0.8,False,True,2,0.0004021312438651136,0.00012582693000013023,DLinear+ModernTCN
480,11280,0.8,False,True,2,0.0004028656269268715,6.463056243180887e-05,DLinear+ModernTCN
481,11281,0.8,False,True,2,0.00040208296724125953,4.357472501546056e-06,DLinear+ModernTCN
482,11282,0.8,False,True,2,0.00040158143101697523,3.819991861874428e-05,DLinear+ModernTCN
483,11283,0.8,False,True,2,0.0004007578014238256,2.6493369514355432e-05,DLinear+ModernTCN
484,11284,0.8,False,True,2,0.00039979122982462193,2.2331964647150926e-05,DLinear+ModernTCN
485,11285,0.8,False,True,2,0.0003986919583805459,9.49263794484878e-05,DLinear+ModernTCN
486,11286,0.8,False,True,2,0.0003957398775109056,0.0007096015261229026,DLinear+ModernTCN
487,11287,0.8,False,True,2,0.0003940514751740487,7.847944516470307e-06,DLinear+ModernTCN
488,11288,0.8,False,True,2,0.00039502329246182905,7.971877954560114e-07,DLinear+ModernTCN
489,11289,0.8,False,True,2,0.0003939578024999868,3.47507521130197e-05,DLinear+ModernTCN
490,11290,0.8,False,True,2,0.0003961742825807057,7.397829315753057e-05,DLinear+ModernTCN
491,11291,0.8,False,True,2,0.0003950768596609677,2.5492483107178996e-05,DLinear+ModernTCN
492,11292,0.8,False,True,2,0.0003977905646455504,2.6181728350280762e-05,DLinear+ModernTCN
493,11293,0.8,False,True,2,0.00040106904788972386,1.0157475480809808e-06,DLinear+ModernTCN
494,11294,0.8,False,True,2,0.0004033063494192746,7.017878419461e-05,DLinear+ModernTCN
495,11295,0.8,False,True,2,0.00040671690857307046,1.6250422959274147e-05,DLinear+ModernTCN
496,11296,0.8,False,True,2,0.00040806454052701115,4.526731278389207e-06,DLinear+ModernTCN
497,11297,0.8,False,True,2,0.000407981624610656,3.3607682230787365e-05,DLinear+ModernTCN
498,11298,0.8,False,True,2,0.00040258248237998726,5.338422044903979e-05,DLinear+ModernTCN
499,11299,0.8,False,True,2,0.0004035896565622643,0.00014705545748828542,DLinear+ModernTCN
500,11300,0.8,False,True,2,0.00040237662463308514,7.882573833185802e-05,DLinear+ModernTCN
501,11301,0.8,False,True,2,0.0004068365642688754,2.1895391638793174e-06,DLinear+ModernTCN
502,11302,0.8,False,True,2,0.0004100213189207302,9.131978332689526e-05,DLinear+ModernTCN
503,11303,0.8,False,True,2,0.0004104588064365977,9.858530416352097e-05,DLinear+ModernTCN
504,11304,0.8,False,True,2,0.0004114926073871672,0.00016509029372869578,DLinear+ModernTCN
505,11305,0.8,False,True,2,0.0004102269861536634,0.0001665366059120288,DLinear+ModernTCN
506,11306,0.8,False,True,2,0.00041147827790327435,8.951553866154427e-06,DLinear+ModernTCN
507,11307,0.8,False,True,2,0.00041113790416016374,2.944744394199006e-05,DLinear+ModernTCN
508,11308,0.8,False,True,2,0.0004070077690949781,4.8485337265447015e-06,DLinear+ModernTCN
509,11309,0.8,False,True,2,0.0004046587085935194,1.3357315119719717e-05,DLinear+ModernTCN
510,11310,0.8,False,True,2,0.0004027806355418306,6.431306502236113e-05,DLinear+ModernTCN
511,11311,0.8,False,True,2,0.00039971912401748355,9.762512513589172e-05,DLinear+ModernTCN
512,11312,0.8,False,True,2,0.0003986287957217805,4.3322017972968746e-10,DLinear+ModernTCN
513,11313,0.8,False,True,2,0.0003902642171869886,0.0011002399844670663,DLinear+ModernTCN
514,11314,0.8,False,True,2,0.0003840691519902429,0.0009930691396681367,DLinear+ModernTCN
515,11315,0.8,False,True,2,0.000381108804144592,0.0005682398007371603,DLinear+ModernTCN
516,11316,0.8,False,True,2,0.000376114830045573,0.00042963977092824734,DLinear+ModernTCN
517,11317,0.8,False,True,2,0.000369473290107738,0.0002023853934821318,DLinear+ModernTCN
518,11318,0.8,False,True,2,0.00036438005067918056,0.00038634671932413767,DLinear+ModernTCN
519,11319,0.8,False,True,2,0.0003611418085873375,8.943312221404654e-05,DLinear+ModernTCN
520,11320,0.8,False,True,2,0.0003547418593288753,1.306071225158689e-05,DLinear+ModernTCN
521,11321,0.8,False,True,2,0.00035039187685010026,0.0001573139598463058,DLinear+ModernTCN
522,11322,0.8,False,True,2,0.00034264406792452464,0.00010438097995134398,DLinear+ModernTCN
523,11323,0.8,False,True,2,0.00033392272445125214,0.00047800413039013275,DLinear+ModernTCN
524,11324,0.8,False,True,2,0.00032713063381789814,5.94995023517697e-05,DLinear+ModernTCN
525,11325,0.8,False,True,2,0.000317477523485774,0.0003237423703411935,DLinear+ModernTCN
526,11326,0.8,False,True,2,0.0003129803099717243,0.00011313784827748918,DLinear+ModernTCN
527,11327,0.8,False,True,2,0.00030577681531122284,0.00022112788711424973,DLinear+ModernTCN
528,11328,0.8,False,True,2,0.0002966112695111356,6.377951848577367e-06,DLinear+ModernTCN
529,11329,0.8,False,True,2,0.00028744208957100166,9.556280213161017e-06,DLinear+ModernTCN
530,11330,0.8,False,True,2,0.000282907850448133,1.369392619622545e-05,DLinear+ModernTCN
531,11331,0.8,False,True,2,0.00027743060890669466,0.0006568106016233345,DLinear+ModernTCN
532,11332,0.8,False,True,2,0.0002755390392662171,0.0001055649757114452,DLinear+ModernTCN
533,11333,0.8,False,True,2,0.00027183927573352305,4.957920318702236e-06,DLinear+ModernTCN
534,11334,0.8,False,True,2,0.00026869051547263824,3.616032672880465e-05,DLinear+ModernTCN
535,11335,0.8,False,True,2,0.0002652305221460871,0.0003856043001384535,DLinear+ModernTCN
536,11336,0.8,False,True,2,0.0002645332511773546,0.0005502035695157303,DLinear+ModernTCN
537,11337,0.8,False,True,2,0.00026545695466143824,0.0003890408588689808,DLinear+ModernTCN
538,11338,0.8,False,True,2,0.00026703496894734616,0.000529996932074397,DLinear+ModernTCN
539,11339,0.8,False,True,2,0.00026729069892775573,0.00019685270726895964,DLinear+ModernTCN
540,11340,0.8,False,True,2,0.00026454722280965014,0.00013671372261470083,DLinear+ModernTCN
541,11341,0.8,False,True,2,0.0002598508681437827,3.973187220950081e-05,DLinear+ModernTCN
542,11342,0.8,False,True,2,0.00025396229836124103,6.009814457286211e-07,DLinear+ModernTCN
543,11343,0.8,False,True,2,0.0002477975979087255,4.8719594815338496e-05,DLinear+ModernTCN
544,11344,0.8,False,True,2,0.00024596204204746286,4.5287554030437605e-05,DLinear+ModernTCN
545,11345,0.8,False,True,2,0.00024317036122027956,6.042555216950518e-05,DLinear+ModernTCN
546,11346,0.8,False,True,2,0.0002391008091850644,2.7471461731352068e-05,DLinear+ModernTCN
547,11347,0.8,False,True,2,0.0002353378383261351,5.813937789870493e-05,DLinear+ModernTCN
548,11348,0.8,False,True,2,0.00023168625198678687,4.567424918278107e-05,DLinear+ModernTCN
549,11349,0.8,False,True,2,0.00022867874862647853,2.24969901410077e-05,DLinear+ModernTCN
550,11350,0.8,False,True,2,0.00022685102088711775,1.854507942894656e-05,DLinear+ModernTCN
551,11351,0.8,False,True,2,0.00022453444168291981,1.715259492129917e-07,DLinear+ModernTCN
552,11352,0.8,False,True,2,0.00022186548456840425,8.784927914135209e-05,DLinear+ModernTCN
553,11353,0.8,False,True,2,0.00022111946941709703,7.545539948651479e-05,DLinear+ModernTCN
554,11354,1.0,True,True,1,0.00021797322963083236,0.0,DLinear+ModernTCN
555,11355,1.0,True,True,1,0.00021350185056739687,0.0,DLinear+ModernTCN
556,11356,1.0,True,True,1,0.00020883011272445628,0.0,DLinear+ModernTCN
557,11357,1.0,True,True,1,0.00020586780641954406,0.0,DLinear+ModernTCN
558,11358,1.0,True,True,1,0.00020404157917083056,0.0,DLinear+ModernTCN
559,11359,1.0,True,True,1,0.00020114667796523379,0.0,DLinear+ModernTCN
560,11360,1.0,True,True,1,0.00020031892340496068,0.0,DLinear+ModernTCN
561,11361,1.0,True,True,1,0.0001993611149347174,0.0,DLinear+ModernTCN
562,11362,1.0,True,True,1,0.00019907743277128631,0.0,DLinear+ModernTCN
563,11363,1.0,True,True,1,0.00019963997388634526,0.0,DLinear+ModernTCN
564,11364,1.0,True,True,1,0.00020001594394928544,0.0,DLinear+ModernTCN
565,11365,1.0,True,True,1,0.00020183166847656861,0.0,DLinear+ModernTCN
566,11366,1.0,True,True,1,0.00020131436414589033,0.0,DLinear+ModernTCN
567,11367,1.0,True,True,1,0.00019956286910304046,0.0,DLinear+ModernTCN
568,11368,1.0,True,True,1,0.00019914800233223668,0.0,DLinear+ModernTCN
569,11369,1.0,True,True,1,0.00019789048820276987,0.0,DLinear+ModernTCN
570,11370,1.0,True,True,1,0.00019508363307117803,0.0,DLinear+ModernTCN
571,11371,1.0,True,True,1,0.00019252910418373405,0.0,DLinear+ModernTCN
572,11372,1.0,True,True,1,0.00019144103314442163,0.0,DLinear+ModernTCN
573,11373,1.0,True,True,1,0.00019059703182486843,0.0,DLinear+ModernTCN
574,11374,1.0,True,True,1,0.00019018752757759215,0.0,DLinear+ModernTCN
575,11375,1.0,True,True,1,0.0001900272681041848,0.0,DLinear+ModernTCN
576,11376,1.0,True,True,1,0.00018777978457608312,0.0,DLinear+ModernTCN
577,11377,1.0,True,True,1,0.00018614314121640163,0.0,DLinear+ModernTCN
